 2.10  99
  3.00   0.00000E+00   1.00000E+00   -6.8754    8.9646   10.2624
  3.20   0.00000E+00   1.00000E+00   -6.6754    8.9556   10.2624
  3.40   0.00000E+00   1.00000E+00   -6.4754    8.9463   10.2624
  3.60   0.00000E+00   1.00000E+00   -6.2754    8.9369   10.2624
  3.80   0.00000E+00   1.00000E+00   -6.0754    8.9273   10.2624
  4.00   0.00000E+00   1.00000E+00   -5.8754    8.9174   10.2624
  4.20   0.00000E+00   1.00000E+00   -5.6754    8.9073   10.2624
  4.40   0.00000E+00   1.00000E+00   -5.4754    8.8970   10.2624
  4.60   0.00000E+00   1.00000E+00   -5.2754    8.8864   10.2624
  4.80   0.00000E+00   1.00000E+00   -5.0754    8.8755   10.2624
  5.00   0.00000E+00   1.00000E+00   -4.8754    8.8644   10.2624
  5.20   0.00000E+00   1.00000E+00   -4.6754    8.8530   10.2623
  5.40   0.00000E+00   1.00000E+00   -4.4755    8.8412   10.2623
  5.60   0.00000E+00   1.00000E+00   -4.2755    8.8292   10.2623
  5.80   0.00000E+00   1.00000E+00   -4.0756    8.8168   10.2623
  6.00   0.00000E+00   1.00000E+00   -3.8757    8.8040   10.2622
  6.20   0.00000E+00   1.00000E+00   -3.6758    8.7908   10.2622
  6.40   0.00000E+00   1.00000E+00   -3.4761    8.7773   10.2620
  6.60   0.00000E+00   1.00000E+00   -3.2765    8.7632   10.2618
  6.80   0.00000E+00   1.00000E+00   -3.0771    8.7487   10.2615
  7.00   0.00000E+00   1.00000E+00   -2.8781    8.7337   10.2611
  7.20   0.00000E+00   1.00000E+00   -2.6797    8.7180   10.2603
  7.40   0.00000E+00   1.00000E+00   -2.4822    8.7017   10.2591
  7.60   0.00000E+00   1.00000E+00   -2.2863    8.6846   10.2572
  7.80   0.00000E+00   1.00000E+00   -2.0930    8.6666   10.2542
  8.00   0.00000E+00   1.00000E+00   -1.9042    8.6475   10.2498
  8.20   0.00000E+00   1.00000E+00   -1.7227    8.6273   10.2429
  8.40   0.00000E+00   1.00000E+00   -1.5536    8.6058   10.2334
  8.60   0.00000E+00   1.00000E+00   -1.4029    8.5830   10.2242
  8.80   0.00000E+00   1.00000E+00   -1.2747    8.5599   10.2120
  9.00   0.00000E+00   9.99999E-01   -1.1681    8.5368   10.2003
  9.20   0.00000E+00   9.99999E-01   -1.0789    8.5128   10.1998
  9.40   0.00000E+00   1.00000E+00   -1.0032    8.4873   10.2190
  9.60   0.00000E+00   1.00000E+00   -0.9372    8.4602   10.2598
  9.80   0.00000E+00   1.00000E+00   -0.8769    8.4322   10.3198
 10.00   0.00000E+00   1.00000E+00   -0.8195    8.4038   10.3986
 10.20   0.00000E+00   1.00000E+00   -0.7637    8.3750   10.4989
 10.40   2.18376E-08   9.99991E-01   -0.7081    8.3462   10.6230
 10.60   3.66248E-08   9.99984E-01   -0.6520    8.3172   10.7672
 10.80   0.00000E+00   1.00000E+00   -0.5947    8.2876   10.9254
 11.00   0.00000E+00   1.00000E+00   -0.5355    8.2570   11.0914
 11.20   1.10270E-07   9.99952E-01   -0.4735    8.2249   11.2597
 11.40   8.35556E-08   9.99964E-01   -0.4078    8.1909   11.4255
 11.60   0.00000E+00   1.00000E+00   -0.3380    8.1548   11.5908
 11.80   9.39067E-07   9.99594E-01   -0.2642    8.1166   11.7625
 12.00   0.00000E+00   1.00000E+00   -0.1865    8.0764   11.9413
 12.20   3.46394E-05   9.85009E-01   -0.1047    8.0340   12.1211
 12.40   3.34646E-05   9.85517E-01   -0.0188    7.9896   12.2869
 12.60   0.00000E+00   1.00000E+00    0.0713    7.9430   12.4194
 12.80   7.10906E-04   6.75430E-01    0.1652    7.8944   12.5270
 13.00   1.34828E-03   1.68839E-01    0.2623    7.8442   12.6296
 13.20   4.56200E-04   7.79210E-02    0.3613    7.7929   12.7436
 13.40   3.65815E-05   2.07257E-02    0.4611    7.7413   12.8654
 13.60   0.00000E+00   0.00000E+00    0.5604    7.6899   12.9820
 13.80   0.00000E+00   0.00000E+00    0.6597    7.6385   13.0924
 14.00   1.50759E-06   1.08230E-03    0.7605    7.5864   13.2004
 14.20   6.20482E-06   4.45444E-03    0.8640    7.5328   13.3102
 14.40   1.38719E-06   9.95864E-04    0.9698    7.4781   13.4201
 14.60   0.00000E+00   0.00000E+00    1.0771    7.4226   13.5281
 14.80   0.00000E+00   0.00000E+00    1.1855    7.3665   13.6333
 15.00   3.21669E-07   2.30926E-04    1.2951    7.3097   13.7365
 15.20   3.15068E-07   2.26187E-04    1.4060    7.2524   13.8378
 15.40   0.00000E+00   0.00000E+00    1.5178    7.1945   13.9375
 15.60   0.00000E+00   0.00000E+00    1.6304    7.1363   14.0355
 15.80   0.00000E+00   0.00000E+00    1.7436    7.0777   14.1321
 16.00   2.87612E-08   2.06476E-05    1.8575    7.0187   14.2273
 16.20   0.00000E+00   4.25348E-06    1.9720    6.9595   14.3212
 16.40   0.00000E+00   0.00000E+00    2.0869    6.9000   14.4138
 16.60   0.00000E+00   0.00000E+00    2.2024    6.8403   14.5053
 16.80   0.00000E+00   1.36717E-06    2.3184    6.7803   14.5956
 17.00   0.00000E+00   7.56408E-07    2.4348    6.7200   14.6848
 17.20   0.00000E+00   0.00000E+00    2.5517    6.6596   14.7730
 17.40   0.00000E+00   0.00000E+00    2.6689    6.5989   14.8605
 17.60   0.00000E+00   6.74214E-08    2.7863    6.5382   14.9473
 17.80   0.00000E+00   7.89252E-08    2.9039    6.4773   15.0336
 18.00   0.00000E+00   0.00000E+00    3.0216    6.4164   15.1195
 18.20   0.00000E+00   0.00000E+00    3.1395    6.3554   15.2049
 18.40   0.00000E+00   0.00000E+00    3.2576    6.2943   15.2899
 18.60   0.00000E+00   0.00000E+00    3.3758    6.2332   15.3745
 18.80   0.00000E+00   0.00000E+00    3.4942    6.1719   15.4587
 19.00   0.00000E+00   0.00000E+00    3.6127    6.1106   15.5424
 2.34  99
 -0.60   0.00000E+00   1.00000E+00  -10.5554    9.1102   10.3383
 -0.40   0.00000E+00   1.00000E+00  -10.3554    9.1037   10.3383
 -0.20   0.00000E+00   1.00000E+00  -10.1554    9.0972   10.3383
  0.00   0.00000E+00   1.00000E+00   -9.9554    9.0905   10.3383
  0.20   0.00000E+00   1.00000E+00   -9.7554    9.0838   10.3383
  0.40   0.00000E+00   1.00000E+00   -9.5554    9.0769   10.3383
  0.60   0.00000E+00   1.00000E+00   -9.3554    9.0700   10.3383
  0.80   0.00000E+00   1.00000E+00   -9.1554    9.0629   10.3383
  1.00   0.00000E+00   1.00000E+00   -8.9554    9.0557   10.3383
  1.20   0.00000E+00   1.00000E+00   -8.7554    9.0484   10.3383
  1.40   0.00000E+00   1.00000E+00   -8.5554    9.0409   10.3383
  1.60   0.00000E+00   1.00000E+00   -8.3554    9.0334   10.3383
  1.80   0.00000E+00   1.00000E+00   -8.1554    9.0256   10.3383
  2.00   0.00000E+00   1.00000E+00   -7.9554    9.0178   10.3383
  2.20   0.00000E+00   1.00000E+00   -7.7554    9.0098   10.3383
  2.40   0.00000E+00   1.00000E+00   -7.5554    9.0017   10.3383
  2.60   0.00000E+00   1.00000E+00   -7.3554    8.9934   10.3383
  2.80   0.00000E+00   1.00000E+00   -7.1554    8.9849   10.3383
  3.00   0.00000E+00   1.00000E+00   -6.9554    8.9763   10.3383
  3.20   0.00000E+00   1.00000E+00   -6.7554    8.9675   10.3383
  3.40   0.00000E+00   1.00000E+00   -6.5554    8.9585   10.3383
  3.60   0.00000E+00   1.00000E+00   -6.3554    8.9493   10.3383
  3.80   0.00000E+00   1.00000E+00   -6.1554    8.9400   10.3383
  4.00   0.00000E+00   1.00000E+00   -5.9554    8.9304   10.3383
  4.20   0.00000E+00   1.00000E+00   -5.7554    8.9206   10.3383
  4.40   0.00000E+00   1.00000E+00   -5.5554    8.9106   10.3383
  4.60   0.00000E+00   1.00000E+00   -5.3554    8.9003   10.3383
  4.80   0.00000E+00   1.00000E+00   -5.1554    8.8898   10.3383
  5.00   0.00000E+00   1.00000E+00   -4.9554    8.8790   10.3383
  5.20   0.00000E+00   1.00000E+00   -4.7554    8.8680   10.3383
  5.40   0.00000E+00   1.00000E+00   -4.5555    8.8567   10.3383
  5.60   0.00000E+00   1.00000E+00   -4.3555    8.8450   10.3383
  5.80   0.00000E+00   1.00000E+00   -4.1556    8.8331   10.3383
  6.00   0.00000E+00   1.00000E+00   -3.9557    8.8208   10.3382
  6.20   0.00000E+00   1.00000E+00   -3.7558    8.8081   10.3382
  6.40   0.00000E+00   1.00000E+00   -3.5561    8.7951   10.3381
  6.60   0.00000E+00   1.00000E+00   -3.3565    8.7817   10.3380
  6.80   0.00000E+00   1.00000E+00   -3.1571    8.7678   10.3378
  7.00   0.00000E+00   1.00000E+00   -2.9580    8.7534   10.3375
  7.20   0.00000E+00   1.00000E+00   -2.7596    8.7385   10.3370
  7.40   0.00000E+00   1.00000E+00   -2.5621    8.7230   10.3362
  7.60   0.00000E+00   1.00000E+00   -2.3660    8.7069   10.3350
  7.80   0.00000E+00   1.00000E+00   -2.1724    8.6900   10.3331
  8.00   0.00000E+00   1.00000E+00   -1.9826    8.6723   10.3303
  8.20   0.00000E+00   1.00000E+00   -1.7992    8.6536   10.3261
  8.40   0.00000E+00   1.00000E+00   -1.6257    8.6339   10.3198
  8.60   0.00000E+00   1.00000E+00   -1.4674    8.6130   10.3131
  8.80   0.00000E+00   1.00000E+00   -1.3286    8.5914   10.3062
  9.00   0.00000E+00   1.00000E+00   -1.2107    8.5696   10.2982
  9.20   0.00000E+00   9.99999E-01   -1.1114    8.5473   10.2967
  9.40   0.00000E+00   9.99999E-01   -1.0273    8.5238   10.3093
  9.60   0.00000E+00   1.00000E+00   -0.9548    8.4988   10.3403
  9.80   0.00000E+00   1.00000E+00   -0.8897    8.4727   10.3896
 10.00   0.00000E+00   1.00000E+00   -0.8287    8.4459   10.4574
 10.20   0.00000E+00   1.00000E+00   -0.7702    8.4185   10.5461
